candidateID,candidate_name
Dlki4WNxte,Haji Sherzada Khan
tpi4tSKsBL,Mian Muzaffar Shah
3J0p6E0jgH,Afsar Shah
N9ViT9CYPk,Maj. (R) Tahir Iqbal
iQm1y7MLnZ,Ayaz Amir
1xqNoUn1p2,Khurram Nawab
JEjtO2AXSo,Shahabzada Nasir Jamil Hashmi
ezFqP98R3r,M. Nawaz Malik
IB0STys9Zp,Raja Naseeb Khan
psbNOjLGir,M. Faiz Malik Tamman
7LsntOO7z5,Sardar Mansoor Hayat Taman
IAVS4wd2Lh,M. Amir
lwaOouulDt,Syed M. Ijaz Shabbir Bukhari
H48F8FayBa,Ch. Shahbaz Hussain
rl5pcaKJ0T,Raja M. Safdar
C75LMcap5n,Sohail Zafar
rquMxJzCmI,Raja M. Zia Ashraf
xi6iTJs2gq,Lt. Col (R) Rab Nawaz
svpcRO8EYZ,M. Riaz Malik
lRsU9bszvq,Raja M. Asad Khan
eXDuSEWidM,Nawabzada Syed Shamas Haider
7KhdnmiOWg,Saeed-Ul-Hassan Zaidi
Rk9a1OJnN4,Dr. Ghulam Hussain
hSqo0hBvvn,Col. Anwar Khan Afridi
uTBP58Rksg,Raja M. Nawaz Kiani
XA31o9c02a,Malik Abdul Qayoom
kfmco2tnjs,M. Asad Rajput
qtA6u3pZf4,Manzoor Hussain Malik
FxwJRzMttb,Mehboob Hussain
Nzl5iBVvq5,Mirza M. Nawazish Ali Baig
UcIjzt4R9A,Inam-Ul-Haq Paracha
8d45PL9dGb,Maj. (R) Pirzada M. Ibrahim Shah
rkNljTuYTD,Ch. M. Ali
8U7jXtA7dn,Malik Hamid Zaman Bhirth
78XLxdi25B,Pirzada M. Mohsin Shah
Pb7YDAKceR,Hasan Inam Paracha
XIy4yADWdF,Ch. Ghias Ahmed Mela
WZPN1zKtfg,Mehar Khaliq Yar Khan Lak
sFLnEiwA8T,Ahtasham Ahmed Cheema
ZOzYY2zoP2,Mehar M. Yar Khan Lak
vgSgv3l8yc,Tasneem Ahmed Qureshi
tkE3j1Z1Mm,Dr. M. Arshad Shahid
EnmVC9FIuw,Ch. M. Hamid Hameed
D8H2jfpuyU,"Mian M. Shahid Nazir, Adv."
YhCyxEredE,Ch. Sultan Ahmed
mTGtyGVmgf,"Rao Abdul Ghaffar Khan, Adv."
HR2eiygJU2,Mehar Ahmed Shujjah Khan Lak
NkEUu1FJso,Farzana Hameed
CKvHLgSffp,M. Naeem Akhtar Arain Alias Naeem Bhogro
3OpucXs5J2,Nisar Ahmed Hundal
fsY9ANPtq3,Ch. Anwar Ali Cheema
mW7H6YTMPP,Shamas Naveed Cheema
xdu1CRoDMs,Ch. Hafeezullah Cheema
vDW5RTpoed,Mazhar Ahmed Qureshi
3pt2GjhqBp,Syed Mansoor Ali Shah
b2emYotf0D,"Ch. M. Ashraf Chadhar, Adv."
sRAwGZpAYL,Malik Farhat Abbas Chavaka
Z388Pfk4Qs,Ch. Anwar Ali Cheema
KU1HIkioSL,Asif Ali Sheikh
sbYCUlDjcG,Sumera Malik
e6Tcq6Qoco,Malik Umer Aslam
xCsdY19w3w,Hafiz M. Bakhsh
FLw1qCaPD8,Molona M. Gohar Shah
3fBjp3Y0QR,Asfandyar Wali Khan
iG4Pmk49GA,Malik M. Saifullah Tiwana
GSQwo6Y7mg,Malik M. Shabbir Awan
eCUGA1gqwc,Dr. Ghaus Khan Niazi
o7Z1OnnXy1,Sher Muhammad
qdwOjTwIoD,Riaz Ahmed Khalil
07IpSemhIq,Imran Khan
yQ8FwPa1Co,Obaidullah Khan Shadikhel
jNvaZOKYIG,Malik Ahmad Khan
8jjss5NwDp,Tariq Abbas Khan
92vBArQ0td,Abdul Qayoom Khan
J5lh9IRmQW,G.m. Shah
SKdehHgiKz,Col. M. Hassan Khan
SVI00L27Ug,Dr. Sher Afgan Khan
Su5OkHe69C,Malik M. Feroz Joiya
L9jna326Jm,Inamullah Khan
Ro8EvhZhYu,Amir Abdullah Khan
yS5AfRQuwX,Tariq Abbas Khan
DjlGHT3FIs,Sher Ahmed Khan Niazi
rgmsOAhGZp,M. Sanaullah Khan
vK08gEHlTY,Abdul Majeed Khan Khanankhel
TR7KOc5OLT,Molana Ghulam Farid
W8eY6u3MjF,M. Tariq Khan Niazi
OFzJV3ju31,"Malik M. Ramzan Awan, Adv."
xvb4QGlux2,Ch. Shujaat Hussain
B3K23Aolc2,Dr. M. Afzal Khan Dhandhla
YYPVlKOMep,Malik Ghulam Sarwar
toqph5XU2p,Lt. Col. (R) Ghulam Rasool Sahi
ytMd6Gd1Ha,Wajid Mustafa Bajwa
XzcMxwuGPU,Misbahuddin Zaigham
S8jr5U8jHN,M. Asghar
K127OHAXKz,M. Athar Iqbal Bhutta
6NC9KndKIP,Rana M. Zubair Ahsan Khan
KQXlgOD79D,Prof. Dr. Saleem Iqbal Bhutta
AxToO4XgmR,M. Wasi Zafar
AM31KksgkS,Rai Salahuddin Khan
tXMrV6UYG3,Rai Ijaz Hussain
Gpipg6q4o5,Abu Bakr Hamza
esyo6jKuct,Rai Fiaz Hussain
kdRwc1Nzwi,Ch. M. Asim
mmUG2qk4zK,M. Akram Ch.
4hdXmiWXHW,Khizar Abbas
70vFptEaEp,Rai M. Akram Khan Kharal
Zd9uVCqlXp,Shabbir Ahmad
U3PWTZeH5u,Riaz Hussain
qnyZ9rrqhS,Ali Akhtar
6VLUYpJYKB,Rajab Ali Khan Baloch
8kpW0g0sEl,Pirzada M. Ashraf Zia
bzqdnNz3T6,M. Ishaque Shafqat Baloch
vyZQG3y54J,Pir Karimullah Shah
xFRJ06GCwh,Mian Muzaffar Hussain
dVZpCExtd9,M. Iqbal Javed
4smAIthmef,M. Safdar Shaker
TlvvQ0Fpt0,Rana M. Farooq Saeed Khan
ZlSONtaa3q,Ch. Safdar-Ur-Rehman
kzIrPv5q7N,Rana M. Usman Saeed Khan
4haq7rWUsx,M. Abdullah Ghazi
R3ZMSDX4hU,Aftab Ahmad Khan Sherpao
AAXCJtj9NI,Iftikar Khan Matta
qhtRlBjM5h,Haji Sharifullah Khan
VRSgPm3yh4,Shamas Khan
OoIwQMwX8H,Asif Tauseef
GtjI1Fofx2,Sardar Dildar Ahmad Cheema
8tGNWd3RCR,Raza Nasrullah Ghumman
MKVF7ztFOm,M. Saeed
jDN3zB7pjB,Rifat Dildar
7f6JcLN97I,Dr. Nisar Ahmad
dchSa2sSDc,Ch. Taliban Hussain
X2mLXJXJbV,M. Shehbaz Kasana
6G3dvt2aCI,Ch. M.  Randhawa
EVJ4bdyiNc,Sahabzada Haji M. Fazal Karim
RE0Csqe8ug,Nisar Akbar Khan
ie5PVT1rCX,Syed Nasir Ali Shah
IGM9tv3Baq,"Sardar Zafar Hussain Khan, Adv."
aJ9ybl9lPa,"Mian Ibrar Ahmad Sher Zian, Adv."
H1g2hwzOUW,"Musharraf Ali Khan, Adv."
qaa5puRNqP,Rana Bilal Ahmad
OAJ9f8Vn9O,Prof. Dr. M. Jameel Bhutta
loHU5dw1bn,Mushtaq Ali Cheema
lq07b1TemB,Ch. M. Ijaz Virk
DjrTsV1vnP,Mian Irfan Ahmad
lMcPyDNLER,Mian Zahid Anwar
Wywe09twPG,Ch. Khalid Saeed Gill
aXC5HC4V00,Shahid Anwar
LQC6YlsrOd,Ch. M. Abid Virk
4yBTKCmZ0q,Mian Arshad Ali Rashid
Cca0wreV7I,Mian Inam-Ur-Rahim
SS7CmhQOI6,Qamar-Uz-Zaman Ch.
vK7XeCUTkg,Abid Ali
RwhscKSICE,Fazal Hussain Rahi
r41387G5BV,Badaruddin Ch.
rvJzKonHjb,Qari M. Ghulam Rasool
ilzL44s8Bq,"Muzamil Raza, Adv."
YW9xtYJvqc,Fazeelat Qamar
y07KNTRALE,Munawar Sultana
hdKifWp9XU,Mian Riffat Javed Qadri
HLENMKITyi,M. Qasim Ghafari
yGgzubAMhG,Nawab Abid Hussain
3P0Xq1wziP,Raja Nadir Pervaiz
CIshiSHfpe,Haji Bilal Noor Ansari
0frlNh7nCi,Mian Zahid Sarfraz
mCtaMGsF1t,Molana M. Saeed Ahmad Asad
bnw6ExRtx7,Malik Munawar Hussain Khan
iKkOzsCnvy,Engr. Sheikh Javed Iqbal
3zoSwTM8cN,Sahjjad Murshid Gill
Wpn0YKnZoT,Mian Shahid Anwar
Qd2xbVPzSx,M. Rehman Sheikh
NzuS20vk8b,M. Tahir Shah
evfsK7kjDw,Qaisar Ahmad Sheikh
1UVeJmCKfz,Molana M. Rehmatullah
MfZ42SQ7xH,M. Ashraf Chaddar
PFMaSPGbGb,Syed Munawar Abbas
QoLZmQawkG,Qamar-Uz-Zaman
BGOJtrQy9v,Ghulam Bibi Bharwana
XToyPZELwe,Makhdoom Syed Asad Hayat Shah
RI7tiGztQU,Mehar M. Nawaz Bharwana
0yj2b90XBB,Mehar M. Zafarullah Khan
RzJBDnWE81,Ali Humayun Sipra
z78zXicv5B,Makhdoom Syed Faisal Saleh Hayat
81qkK5n4nW,Abida Hussain
FqulKXupKs,Molana Abdul Waris
5RJXeXqSaS,Irfan Qaiser Sheikh
CVuu3rtDcj,Sharif Awan
fU98XdBtWJ,Rab Nawaz
IX1nY9ERUs,Zulfiqar Ahmad Khan
SUfLRhnufo,Molana M. Azam Tariq
GN8q1b4uYl,Dr. M. Tahir-Ul-Qadri
ij2Ba5r91z,Sheikh Waqas Akram
77LCHHof2t,Lt. Comdr. (R) Sohaib Farooq
csJqmTFMxs,Makhdoomzada Syed Asad Hayat
SKXjomiPkH,Mukhtar Ahmad Khan Sial
IsrAtaY2aC,M. Anwar Cheema
vsKem3jEDo,Syed Abdul Basit Gilani
SFw7DaMvqB,Abdul Qudoos Awan
kNnxX1hWZ5,Khalid Mehmood
12M7G9nPxp,Syed M. Sana-Ul-Haq
IMbCwpHbng,Sheikh M. Shahzad Safdar
4sImb8nLuK,Sheikh Babar Aslam
rjKvQDyDvl,Dr. Anees-Ur Rehman
dZBFcfED3k,Qaisar Ahmad Sheikh
qpTKHaLIkI,Shuja-Ul-Mulk
DzELUIeBkf,Abbas Sarfaraz Khan
iLkUvfrwmi,Murad Khan
G9JHfkTmm1,Sarfaraz Khan
AO3sv2fplr,Yousaf Shah
TAZ8idItK3,Iqbal Khan
e4rm73ux07,Saima Akhtar Bharwana
gUlkawOwrw,Sahabzada M. Nazir Sultan
Ux2T9ttN86,"Shahbaz Ahmad Gujjar, Adv."
PFNi5RJwJE,Sahabzada M. Mehboob Sultan
2bt0ok1Otr,Makhdoom Syed Faisal Saleh Hayat
0DR0i4JGZV,Ataullah Khan
gwJa7Zp6zh,Naeemullah Akhtar Sheikh
Gx3AY0jaMx,Sardar Azhar Ali Maikan
wzLB0cuzR3,Amjad Ali Warraich
PAQ3jPItzV,Hamza
LGzQmJPM0i,Haji M. Ishaq
Rlxd5tsULA,Qari M. Zawar Bahadir
8OhGre4tVA,Farkhanda Amjad Ali Warraich
mX07qeqdNa,M. Farhan Latif
ES2XyR3RA0,Hafizullah Ishaq
V8ILp6wnJm,Dr. Zahid Sattar
fga3SpifJC,Abu Bakar Siddiq
i1Y8Y5LlsW,Munir Ahmad
NByU96Qe0Y,Neelam Ch.
1KMdxRcThR,Riaz Fatiana
deGierQyYj,Khalid Ahmed Khan Kharal
mB1NYp5vd8,Ch. Asad-Ur-Rehman
zU3uMdfS62,Makhdoom Nazar Hussain
v5niLEXoJ2,Molana M. Ahmed Ludhianvi
RZOW5mO2BZ,Mian Ikram Ul Haq
rJgLWzIsMY,Ghulam Shabbir Khan
luxesYOQop,Irfanullah Khan
kDSNrzozpD,Ch. Ghulam Murtaza
T8VrrQApcr,"Ch. Imranullah, Adv."
7L5SPA4o1n,Usman Ibrahim
juuDxhgwHe,M. Ayub Safdar
B6H2RzfT6t,Haji M. Imranullah Ch.
rUXtYD1und,Ch. Khalid Zafar Sansi
P5kHkOhlIo,Qazi Hameedullah Khan
I3roxRSGhT,Kh. M. Saleh
chUxQpW3sc,Engr. Khurram Dastgir Khan
6E4K3qm4VI,Robina Saleem
jRsUdIQ0JN,M. Nazir
ydNfxqehXO,Ghulam Qadir Khan
qPfR0W2orr,Khurshid Ahmad Sodhi
F0bf6Ow6XK,Naeem Raza Ansari
sQmDzO0kg4,"Mian Masood Ahmed, Adv."
ePWlLLM2c8,Ch. Shahid Akram Bhinder
lFUHzRaAj2,Dr. Zafar Ch.
TLZtEg554B,Shabbir Hussain Abbasi
qJGlqD3W2m,Ch. Mehmood Bashir Virk
3WhsiT30Ab,"Ch. M. Ishfaq Butter, Adv."
dsJbjoNLNL,Adil Saleem Khan
DV6BCiBIck,"M. Masood Akhtar, Adv."
y8E9nxAmSv,Mian Maqsood Ahmed
WJ93WUyuAO,Sardar Hassan Sindhu
lZ6LOjyStS,Imtiaz Safdar
r8aljzAwAd,M. Azam Cheema
d3PQzlaDaR,Ch. M. Ashraf Warriach
xohiBXdpUb,Bilal Qudrat Butt
yTQItmXX9O,Sardar Zia-Ul-Haq
WiTkGffL0a,Tanveer Azam Cheema
3KkZqeEfpX,Ghulam Sarwar
WVoDGkPkvz,Sardar Riaz-Ul--Haq
nUBNBpnKSo,Shamaila Liaqat
bFaEWAOqsV,Rana Umar Nazir Khan
BUpvJ198UY,Ch. M. Abdullah Virk
yGaVzkZYGT,Alama M. Ashraf Jilali
1eccQduZQo,Aamar Sohail Mughal
exuZNFBNw7,Sardar Yaqoob Khan Nasir
p064aCNF3m,Molvi Amir Zaman Bukhari
ZUqwbZfEez,Mir Baz M. Khan Khetran
nWdQCVjDfS,Sardar Sikandar Hayat Khan Jogezai
2mDbv4C1Z0,Mir Tariq Mehmood Khan Khetran
YONsJxj0gd,M. Shaif Khetran
YQ75KeRjeC,Mir Shah Jahan Khetran
MyJdCGLaPm,Sardar M. Israr Tareen
oryEpYvoWc,"Azam Jan, Adv."
bQlotdUSaR,Sher Afgan Luni
2nfneM1kLn,Mehmood Khan Achakzai
ZGNVd3ULaW,Molana M. Haneef
PTxyUS4GG2,Bismillah Khan
kSO5CsxLmr,Lala Jan
SGpLAs1AX6,Abdul Khaliq
jmLR89ucvW,Abdul Aziz
7cw9ns87i3,M. Ismail
ELlLT2R25W,Sardar Talib Hussain Nakai
YJswS4L5tj,Rana M. Hayat Khan
J3F8twm9Un,Sardar Zahid Hussan Nakai
0xi3vd2tUf,Rana M. Ishaq Khan
D7kmHuuSB4,"Rana Tanveer Riaz Khan, Adv."
FKuXbewztQ,Rana Liaqat Ali Khan
81wcLayvhL,Iftikhar Ahmad Bhatti
Mw08iz5G2L,Saeed Ahmad Ch.
uNsuyS4C5I,Begum Shahnaz Javed
XeXM5Jt9vh,Maj. (R) Ghulam Sarwar
yWcl53JTgq,Naveed Anwar Bhinder
uMKJhBZIfL,Syed Tasneem Nawaz Gardezi
pPaKfxSYYW,Ch. Saud Majeed
6a1zNqUjUN,Maulana M. Shahbaz Bajwa
ObwJcMRCCn,Barrister Taj M. Khan Langah
phyfCZgfxO,Sajjad Ahmad Jathol
bc2HpejOkJ,M. Usman Farooq
ojMJZwfZRP,Ali Nawaz Khan Mehar
hkPnkhTuuX,Abdul Latif Shah
toO7vdC8qD,M. Yaqoob
5iI5A36Ne1,Syed Javed Ali Shah
4hLVJc7bzD,Pir Syed Ahmad Raza Shah Jilani
5svqa63i4U,Pir Syed M. Naqi Shah Jilani
wu1XRG3Oix,Pir Syed Niaz Hussain Shah Jilani
2ZLoVSHCdX,Arbab Shahid Banbhan
S4ushnVOfn,Syed Muharram Ali Shah
TX4PUBb4dy,Sher M. Phulpota
Hd3yx6AbJ0,"Syed Muhib Ali Shah, Adv."
D4Y50ksPcj,Mubeen Ahmad Phulpoto
HYPm5wAZDB,Ghulam Abbbas Kubar
SNmm4ZV2i2,Arbab Zakaullah
wUczfd3tID,Dr. Abbdul Kadi Khanzada
okhv91NacM,Dr. Meraj-Ul-Huda Siddiqi
gTC2eOhGOS,Dr. Qadeer Ahmad
9eo79JyQHq,Dr. M. Hanif Khan
qwt8zfRH5V,Rujhanullah Khan Afridi
ZwDa6PZqWG,Shababuddin
VG99OnAkZT,Molana Atta-Ur-Rehman
tjrdivgjdv,Engr. Dawar Khan Kundi
WMECD3oAwL,Ijaz M. Khan
p9iL2sDYuk,Faqir Jamshed Ahmed Khan
H8lKNYR0aM,Isamuddin
fNjzmGFQkg,Ahmad Ghafoor
Izsy4z4apu,Ahmad Hassan
KXbeeE6jU1,Aurangzeb Khan
o59xqSccOr,M. Hanif Abbasi
DuogvnWojq,Sheikh Rashid Shafiq
8tjhSbsZ2Z,M. Yousaf Mirza
ch4zxYhUGw,Aamar Mahmood Kiani
11uNnZEC3z,Malik Naseer Ahmad Khan
T3AGQu5tQS,Rasheed Akbar Khan
qikak2yV9X,M. Saifullah
O7vsgFFL7a,Dr. M. Afzal Khan Dhandala
XGKmdAsJQW,Naeemullah Khan Shahani
NLFVkUN1Ih,Haji Ghulam Ahmed Bilour
YDdR7JJToy,Ayub Shah
YjcqElajmi,Haji Abdul Jalil Jan
yz2MD4YdZ4,Saifullah
ywaect63jO,Abdullah Jan
hBBq75E9aS,Aurangzeb
jjXJcFo3ZH,Jawad Aziz
msMHrIvSAj,Kakagi Muhammad Zahoor
Vp4tib3s1u,Fakhri Alam Khan Paracha
jeqmvt3bAR,Ashoni Kumar
NURPYx51wJ,Muhammad Zunbair Anjum
WhQBW1GxI3,Mian Sultan Mohammad
AVXyiehkrN,Khawaja Yawar Naseer
4pIsRMOwxO,Maulana Mohammad Qasim
P3XKhDN1RN,Nawabzada Abdul Qadir Khan
S6fVZkglIm,Mohammad Farooq Khan
yvi3ZF6Fi4,Naseem Mhammad Khan
5JBgCwQEa5,Jalal Khan Khattak
35ZIpM1R4B,Muhammad Shoaib Khan
ZfBSPJb9wx,Atta Ullah
tUDPcaGgRh,Tahir Iqbal
2Wrh4ruk8p,Zair Ullah Khan
y65tyzFDky,Haji Mudassar Qayyum Nahra
AEsHsStZp4,Chaudhry Bilal Ijaz
nZyYrdqFKW,Tariq Yaqoob Fateh Muhammad
YsNHmKLr0j,Chaudhry Ashfaq Ahmed Mattu
SHZBnEZbPM,Hafiz Muhammad-E Amal Pakistan
5KhzTN5BFJ,Muhammad Nawaz Malhi
xBAH9yYSZX,Justice Iftikhar Ahmad Cheema
1uEMxjXfqx,Hamid Nasir Chatha
gpew7TEGUs,Asma Shahnawaz Cheema
QiJiGI6BKF,Muhammad Ahmad Chatha
Th1ESz7PXn,Jauhara Sarwar Cheema
HGNlzwgWm6,Saira Afzal Tarar
tPbL8tHyYl,Ch. Shoukat Ali Bhatti
LRaOYiAb2X,Malik Shoukat Hayyat Awan
G167tgHBRp,Ch. Liaqat Abbas Bhatti
AldSYTHkq0,Mian Shahid Hussain Khan
S5iEOWQWyE,Mushtaq Ahmad Mohal
B92X9AaC10,Chaudhary Wajahat Hussain
pfhKIgC9y0,Nawabzada Ghazanfar Ali Gul
Rh4oWNRdb3,Syed Faisal Abbas
I2163jdQsK,Shabbir Ahmed
iSPkMkG9A9,Chaudhary Shaukat Mehmood
jGjAIWJCRx,Ch. Ahmed Mukhtar
FhsfEdFVoB,Ch. Shujaat Hussain
zZuIOty4Me,Ch. Muhammad Gul Nawaz
gGTTerq4ZZ,Alhaj Mirza Saeed Baig
JyHIkBZKXJ,Qamar Zaman Kaira
CSzmykPksv,Syed Noor-Ul-Hassan Shah
1TMNad64WM,Col(R) Mian Muhammad Akram
uRDTGaeBOm,Syed Faiz-Ul-Hassan Shah
GxPDhbV1rz,Ch. Jamshaid Nasar
6dIfDnmlW8,Muhammad Asif Chaudhary
SJbEtvBIel,Muhammad Jamil Malik
WAHUGt6sNn,Rehman Naseer Ch.
LpATpu816s,Raja Masood Ahmad
6nZQUSURFH,Col(R) Raja Javed Mujtiba
hXOOOOv2eY,Ali Asghar
VjVeU53HPJ,Shaukat Elahi Ch.
P6pzrl4B8w,Maj.(R) Tariq Javed Akhtar
6HFzAKyTwW,Muhammad Tariq Tarar
RQm8ufITUp,Ijaz Ahmed Chaudhary
eCIhoCy8ZU,Zafarullah Tarar
7InEkiiNUo,Shahzad Akhtar Tarar
9Dm3DAZimj,Syed Muhammad Mafooz Mushadi
0Eg1hAvUZf,Nazar Muhammad Gondal
fGsKN7NqR7,Nasir Iqbal Busal
0ZTnHZDItk,Imtiaz Ahmad Gondal
PLRKDLxWDd,Ch.manzoor Hussain Dhudra
sC7FoPNRyx,Furrkah Sohail Gondal
CtUOi9IpQl,Abdul Akbar Khan
n2Cp8sO39V,Hajji Naseem-Ur-Rehman
yUqqpNCHlv,Abdul Subhan
IxeP5fg5FU,Syed Naveed Ali Shah
KNzzdBKltq,Engineer Afridi
p04Z97cKal,Khawaja Muhammad Asif
sRVKeDVyyF,Zahid Pervaiz Aka Zahid Bashir
Vs9FM5mk4V,Mian Muhammad Riaz.
TC8SP9cudy,Prof.muhammad Sagheer Choudhary.
5erihjqSiN,Dr. Fardos Ashiq Awan
jDPPJKlh9h,Ch. Amir Hussain
znpbMm4Xgu,Adrees Bajwa.
1pLocBbiCC,Ch.manzoor Hussain.
CtOpgqySxk,Rana Abdul Sattar Bin Rana Shamim Ahmed Khan
aQj4FKfAYF,Ch. Shujat Hussain
M3mfd2oAvQ,Lt.col.(R) Sultan Sikandar Ghumman.
fz5f3m3o2F,Rana Abdul Rahim Bin Rana Shamim Ahmed Khan
rBHHDMrUL6,Sheikh Shafiq Ur Rehman
1TLMbvXeqU,Ch. Adrees Ahmed Cheema
KVrGjEAdHQ,Sahabzada Syden Murtaza Amin
3L6AsXvosP,Ali Asjad Malhi
DJhNZt7cBS,Dr.zaheer-Ul-Hassan Rizvi
VGWB7Ud57V,Mirza Abdul Qayyum
BT7X4Gz7gX,Munawar Ahmed Gill
w1w38VNL2j,Ahmed Jalal Sahi
m85Adjzx6M,Ch.abdul Sattar
J3APUGvdav,Agha Abdul Rauf Chaudhry
f6YU01tr2x,Ch. Shah Nawaz Bhalli
9YDIT1q5cH,Zahid Hamid
pEimnE0Xsc,Ch. Abdul Sattar
UKNAVkA0Ev,Ghulam Abbas
sfa1OBvNCJ,Mufti Muhammad Younas
kOSF5ntuVq,Abbas Ali
eJpWTiduQE,Sumaira Naz
TVGAYiFL8k,Muhammad Naseer Khan
RsCa1CwbHW,Tariq Ashrif Kahloon
S9nmrszqHm,Muhammad Farooq Akbar
HrVkqxG92S,Muhammad Jabran Khan
Pw70q5pYBD,Muhammad Akbar Kahloon
p4nx05ZGkY,Ch. Muhammad Tariq Anees
q8qYOF9akA,Daniyal Aziz
9wrO2AM6F1,Dr.hafiz Shabbir Ahmed
NR8rSzVDxo,Gulzar Ahmed Chaudhary
NWvIEwtuyk,Surraya Asghar
Y4dXnnZkyt,Ahsan Iqbal
nKsTHyOh4Z,Rifat Javed Kahloon
2bvKq5Q4h6,Ibne Saeed Ch.
IATHodOyVR,Nadir Zia Kahloon
l7N79aq4dR,Mujtba Jamal
lbei28WrkT,Muhammad Riaz
VAKi429SuD,Syed Asif Hashmi
nS7OK1xlHY,Mian Muhammad Azhar
0UPYedzOU4,Inam Ullah Khan
NgY754M0d6,Ch. Muhammad Sagheer Anwar
GmyNHNe6Kk,Jahangir Ashraf Vaince
KAZT2RiZlr,Dr. Asad Ashraf
eGypqDFqyu,Muhammad Safdar Sheikh
c8krNgkFRI,Ch. Wahid Ahmad
A6of9QsZ3H,Rana Farhat Ali
Gb98Etx3oq,Rana Farhat Ali Advocate
6MHCKF9EMT,Shahid Naeem Advocate
HDq0KBmmbT,Rana Ahsan Sharafat
KZin4iEeFU,Usman Khan Tarkai
vSBsl1SArX,Asfandiyar Wali Khan
N5MxKPAMbE,Umar Farooq Khan Shawa
2D4tXYdOUU,Said Mukhtar Ahmed
vhJ4pWxTEB,Raziq Dad
uhHpHp5QtS,Bilal Yaseen
N6DPkd4pQ8,Jahangir Badar
EmFhHZa9Ef,Kh. Tahir Zia
peG4slIc7I,Hafiz Sana Ullah
ZI5nH5T53l,Gull Muhammad Bhatti
UljZ5c78TJ,Maqsood Ahmed Awan
ulOGxD5JOv,Muazzam Iqbal Gill Advocate
hyXJe9f3Tl,"Azhar Khan Lodhi,"
ihsagpoTnN,Mian Margood Ahmad
oG9ehqPRQE,Aurangzeb Shaafa Burki
dVKTSh0Qgd,Mian Muhammad Asif
XeCXE6Gahh,Monazza Abdul Razzaq
fRxgqk1sKS,Muhammad Arshad Khan Niazi
TIrfGSx2Fm,Hafiz Muhammad Ejaz-Ul-Haq Ch.
9CSmyxNIF1,Abdul Karim Butt
JNyraVtWeY,Khawaja Ahmad Hassan
TSOfC6k7kM,Sardar Ayaz Sadiq
RhPk7CI6Zb,Mian Omer Misbah-Ul-Rehman
XPVsZsRCFE,Mian Muhammad Jehangir
Q5wbhWyHOV,Gul Muhammad Bhatti
4PrQyTDzQh,Agha Muhammad Naved
zmfXTIAVsc,Ch. Muhammad Ali Advocate
Qoc6VoU9Ix,Abdul Rehman Ludhanvi
VAbs0ayUCT,Kh. Ahmad Hassan
lBvQ4JjoRg,Mian Asad Munir
hUXsKef6J3,Syed Zaeem Hussain Qadri
xHp8UHW5qP,Makhdoom Muhammad Javed Hashmi
derFtnFyQK,Mian Aziz-Ur-Rehman Chan
WWvoTzYDr2,Mian Ikhlaq Ahmed Gudoo
6gWDC8Kne5,Babu Ahsar Jahangir
lx4oDbq9Hc,Ch. Abrar Ahmed
Mu21rxwAUr,Mian Rehman Aziz Chan
h0AsRMvcde,Haji Muhammad Saeed Arian
bFgWn8G0rv,Hafiz Muhammad Nadeem
ZHO6brnw9I,Ch. Abdul Jabbar
AsgYR65yv0,Mian Hamid Miraj
wTLeh54tMo,Syed Zaeem Hussain Qadri
gXt19pct53,Sheikh Rohale Asghar
1TmvHMRLsi,Ayaz Imran
vJ9KL46Yvh,Hamayun Akhtar Khan
9Jl7XZhlfS,Mian Abdul Waheed
VBX1htzA2G,Haji Muhammad Ejaz
AC2x5tqxNA,Qari Muhammad Zawar Bahadur
ftshnMpwmD,Khawaja Saad Rafique
CbMg6jLtrk,Muhammad Naveed Ch.
38YFdw7F7v,Humayun Akhtar Khan
SQjEsqTGXE,Jawaid Ameen Khan
V7xh8Eox11,Noor Naeem Khan
Qj1xJQ5Txe,Malik Javed Shahbaz Heera
rYvWj769U9,Mian Abdul Waheed
vsCHqAOk0I,Zaheer Ud Din Bader
2iScSb9ALM,Muhammad Farooq Ahmal
mjMerwscGG,Qari Muhammad Zawar Bahadur
RCChczHK06,Muhammad Akbar Jehangir
lfCQjOvsUF,Umer Sohail Zia Butt
1zqYg0flCO,Syed Hasnat Ahmed
nI1ILjn3N2,Muhammad Idrees
86Xkur2GjH,Begum Tahira Asif
DMRLS41MoR,Nisar Ahmed Janjua
FO6C9YC609,Syed Muhammad Ilyas
jzG1L1vqzj,Hafiz Abdul Rehman Madni
0oqWCsrm9F,Mian Mahmood Ali
juTzgrAVhk,Khawaja Ahmed Hassan
QURovC988H,Sajjad Ahmad
Ltu24yI6YC,Dr.abdul Rehman
Pj8FnXWkH2,Ch. Muhammad Usman
mg1GTvIh0p,Mushtaq Sajeel Bhatti
HQ7w2ldNqO,Chaudry Nasir Ahmed Bhutta
opm5KOSOBE,Dr. Muhammad Riaz
BdSdZ9FQGl,Abdul Aleem Khan
vM6AFoN7nv,Farooq Amjad Meer
5H4AfkqWA5,Aneeqa Meerai Akhtar
y14lPsyBLc,Dr. Abdul Rehman Shakir
0Wmg8r4oHX,Zahir Ahmed
VgpdHqrqlB,Rana Intizar Hussain Advocate
EHI41HITTj,Malik Ehsan Gungial
OnafthIaBH,Major ( R ) Rana Abdul Ghafar Khan
7Qn1lFIHMo,Zahid Akram Nutt
QEMJvK6aJR,Malik Muhammad Afzal Khokhar
